"a","ShowYourWork Init","","","000","ShowYourWork Init","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777632476","board.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777633208","board.py","1.1.3 for 2021-2022 @t1",
"e",""," ","317","1674777633208","board.py","1.1.3 for 2021-2022 @t1",
"e","","   ","314","1674777633216","board.py","1.1.3 for 2021-2022 @t1",
"a","Down",,,"1674777633896","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777634090","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777634240","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777634382","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777634506","board.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777634947","board.py","1.1.3 for 2021-2022 @t1",
"e",""," ","393","1674777634947","board.py","1.1.3 for 2021-2022 @t1",
"e","","   ","390","1674777634956","board.py","1.1.3 for 2021-2022 @t1",
"a","Down",,,"1674777635883","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777636096","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777636226","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777636388","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777636484","board.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777636839","board.py","1.1.3 for 2021-2022 @t1",
"e",""," ","416","1674777636846","board.py","1.1.3 for 2021-2022 @t1",
"e","","   ","413","1674777636850","board.py","1.1.3 for 2021-2022 @t1",
"a","Down",,,"1674777637326","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777637556","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777637696","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777637846","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777637946","board.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777638321","board.py","1.1.3 for 2021-2022 @t1",
"e",""," ","437","1674777638336","board.py","1.1.3 for 2021-2022 @t1",
"e","","   ","434","1674777638336","board.py","1.1.3 for 2021-2022 @t1",
"a","Down",,,"1674777638806","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777639016","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777639158","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777639297","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777639426","board.py","1.1.3 for 2021-2022 @t1",
"e","]","","451","1674777639759","board.py","1.1.3 for 2021-2022 @t1",
"k","]",,"452","1674777639759","board.py","1.1.3 for 2021-2022 @t1",
"e","\","","452","1674777639766","board.py","1.1.3 for 2021-2022 @t1",
"k","\",,"453","1674777639766","board.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777641170","board.py","1.1.3 for 2021-2022 @t1",
"e","","\","452","1674777641170","board.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777641432","board.py","1.1.3 for 2021-2022 @t1",
"e","","]","451","1674777641432","board.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777641763","board.py","1.1.3 for 2021-2022 @t1",
"e",""," ","454","1674777641766","board.py","1.1.3 for 2021-2022 @t1",
"e","","   ","451","1674777641766","board.py","1.1.3 for 2021-2022 @t1",
"a","Down",,,"1674777642456","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777642695","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777642848","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777642978","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777643126","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777643526","board.py","1.1.3 for 2021-2022 @t1",
"a","Left",,,"1674777643958","board.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777644266","board.py","1.1.3 for 2021-2022 @t1",
"e",""," ","468","1674777644266","board.py","1.1.3 for 2021-2022 @t1",
"e","","   ","465","1674777644266","board.py","1.1.3 for 2021-2022 @t1",
"a","Down",,,"1674777645036","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777645246","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777645388","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777645516","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777645635","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777645729","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777645846","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777646256","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777646498","board.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777646886","board.py","1.1.3 for 2021-2022 @t1",
"e",""," ","484","1674777646886","board.py","1.1.3 for 2021-2022 @t1",
"e","","   ","481","1674777646886","board.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777647268","board.py","1.1.3 for 2021-2022 @t1",
"e",""," ","480","1674777647268","board.py","1.1.3 for 2021-2022 @t1",
"e","","   ","477","1674777647268","board.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777651586","board.py","1.1.3 for 2021-2022 @t1",
"e",""," ","26","1674777651590","board.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777651927","board.py","1.1.3 for 2021-2022 @t1",
"e",""," ","26","1674777651938","board.py","1.1.3 for 2021-2022 @t1",
"e"," ","","26","1674777652250","board.py","1.1.3 for 2021-2022 @t1",
"k"," ",,"27","1674777652250","board.py","1.1.3 for 2021-2022 @t1",
"a","EditorChange",,,"1674777654066","board.py","1.1.3 for 2021-2022 @t1",
"a","EditorChange",,,"1674777654976","board.py","1.1.3 for 2021-2022 @t1",
"r","Start",,,"1674777656520","ttt.py","1.1.3 for 2021-2022 @t1",
"r","Exit","1",,"1674777660767","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777709221","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777709348","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777709476","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777709656","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777709764","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777709874","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777710926","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777713896","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777714038","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777714166","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777714292","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777714436","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777714547","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777714658","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777714770","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777716083","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777716208","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777716336","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777716464","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777716576","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777716688","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777716798","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777716910","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777717021","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777719202","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777719330","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777719441","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777719552","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777719696","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777722220","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777722348","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777722459","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777722570","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Move Cursor",,,"1674777722682","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Find...",,,"1674777725466","ttt.py","1.1.3 for 2021-2022 @t1",
"a","EditorChange",,,"1674777733348","ttt.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777754262","strategy.py","1.1.3 for 2021-2022 @t1",
"e","","d","2194","1674777754266","strategy.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777754429","strategy.py","1.1.3 for 2021-2022 @t1",
"e","","r","2193","1674777754429","strategy.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777754598","strategy.py","1.1.3 for 2021-2022 @t1",
"e","","a","2192","1674777754598","strategy.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777754767","strategy.py","1.1.3 for 2021-2022 @t1",
"e","","o","2191","1674777754770","strategy.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777754976","strategy.py","1.1.3 for 2021-2022 @t1",
"e","","b","2190","1674777754980","strategy.py","1.1.3 for 2021-2022 @t1",
"e","B","","2190","1674777755808","strategy.py","1.1.3 for 2021-2022 @t1",
"k","B",,"2191","1674777755809","strategy.py","1.1.3 for 2021-2022 @t1",
"e"," ","","2191","1674777755828","strategy.py","1.1.3 for 2021-2022 @t1",
"e",""," ","2191","1674777756016","strategy.py","1.1.3 for 2021-2022 @t1",
"e","A","","2191","1674777756017","strategy.py","1.1.3 for 2021-2022 @t1",
"k","A",,"2192","1674777756031","strategy.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777757227","strategy.py","1.1.3 for 2021-2022 @t1",
"e","","A","2191","1674777757238","strategy.py","1.1.3 for 2021-2022 @t1",
"e","O","","2191","1674777757526","strategy.py","1.1.3 for 2021-2022 @t1",
"k","O",,"2192","1674777757538","strategy.py","1.1.3 for 2021-2022 @t1",
"e","A","","2192","1674777757701","strategy.py","1.1.3 for 2021-2022 @t1",
"k","A",,"2193","1674777757712","strategy.py","1.1.3 for 2021-2022 @t1",
"e","R","","2193","1674777757867","strategy.py","1.1.3 for 2021-2022 @t1",
"k","R",,"2194","1674777757878","strategy.py","1.1.3 for 2021-2022 @t1",
"e","D","","2194","1674777758086","strategy.py","1.1.3 for 2021-2022 @t1",
"k","D",,"2195","1674777758094","strategy.py","1.1.3 for 2021-2022 @t1",
"e","#","","2204","1674777762147","strategy.py","1.1.3 for 2021-2022 @t1",
"k","#",,"2205","1674777762147","strategy.py","1.1.3 for 2021-2022 @t1",
"e"," ","","2205","1674777762395","strategy.py","1.1.3 for 2021-2022 @t1",
"k"," ",,"2206","1674777762396","strategy.py","1.1.3 for 2021-2022 @t1",
"e","C","","2206","1674777762654","strategy.py","1.1.3 for 2021-2022 @t1",
"k","C",,"2207","1674777762655","strategy.py","1.1.3 for 2021-2022 @t1",
"e"," ","","2207","1674777762667","strategy.py","1.1.3 for 2021-2022 @t1",
"e",""," ","2207","1674777763158","strategy.py","1.1.3 for 2021-2022 @t1",
"e","h","","2207","1674777763159","strategy.py","1.1.3 for 2021-2022 @t1",
"k","h",,"2208","1674777763158","strategy.py","1.1.3 for 2021-2022 @t1",
"e","n","","2208","1674777763346","strategy.py","1.1.3 for 2021-2022 @t1",
"k","n",,"2209","1674777763346","strategy.py","1.1.3 for 2021-2022 @t1",
"e","a","","2209","1674777763512","strategy.py","1.1.3 for 2021-2022 @t1",
"k","a",,"2210","1674777763513","strategy.py","1.1.3 for 2021-2022 @t1",
"e","g","","2210","1674777763622","strategy.py","1.1.3 for 2021-2022 @t1",
"k","g",,"2211","1674777763623","strategy.py","1.1.3 for 2021-2022 @t1",
"e","e","","2211","1674777763791","strategy.py","1.1.3 for 2021-2022 @t1",
"k","e",,"2212","1674777763792","strategy.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777764211","strategy.py","1.1.3 for 2021-2022 @t1",
"e","","e","2211","1674777764222","strategy.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777764361","strategy.py","1.1.3 for 2021-2022 @t1",
"e","","g","2210","1674777764366","strategy.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777764558","strategy.py","1.1.3 for 2021-2022 @t1",
"e","","a","2209","1674777764602","strategy.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777764688","strategy.py","1.1.3 for 2021-2022 @t1",
"e","","n","2208","1674777764688","strategy.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777764796","strategy.py","1.1.3 for 2021-2022 @t1",
"e","","h","2207","1674777764796","strategy.py","1.1.3 for 2021-2022 @t1",
"e","h","","2207","1674777766296","strategy.py","1.1.3 for 2021-2022 @t1",
"k","h",,"2208","1674777766301","strategy.py","1.1.3 for 2021-2022 @t1",
"e"," ","","2208","1674777766316","strategy.py","1.1.3 for 2021-2022 @t1",
"e",""," ","2208","1674777766498","strategy.py","1.1.3 for 2021-2022 @t1",
"e","a","","2208","1674777766499","strategy.py","1.1.3 for 2021-2022 @t1",
"k","a",,"2209","1674777766498","strategy.py","1.1.3 for 2021-2022 @t1",
"e","n","","2209","1674777766601","strategy.py","1.1.3 for 2021-2022 @t1",
"k","n",,"2210","1674777766601","strategy.py","1.1.3 for 2021-2022 @t1",
"e","g","","2210","1674777766709","strategy.py","1.1.3 for 2021-2022 @t1",
"k","g",,"2211","1674777766709","strategy.py","1.1.3 for 2021-2022 @t1",
"e","e","","2211","1674777766814","strategy.py","1.1.3 for 2021-2022 @t1",
"k","e",,"2212","1674777766815","strategy.py","1.1.3 for 2021-2022 @t1",
"e"," ","","2212","1674777766961","strategy.py","1.1.3 for 2021-2022 @t1",
"k"," ",,"2213","1674777766961","strategy.py","1.1.3 for 2021-2022 @t1",
"e","b","","2213","1674777767341","strategy.py","1.1.3 for 2021-2022 @t1",
"k","b",,"2214","1674777767342","strategy.py","1.1.3 for 2021-2022 @t1",
"e"," ","","2214","1674777767356","strategy.py","1.1.3 for 2021-2022 @t1",
"e",""," ","2214","1674777767506","strategy.py","1.1.3 for 2021-2022 @t1",
"e","a","","2214","1674777767507","strategy.py","1.1.3 for 2021-2022 @t1",
"k","a",,"2215","1674777767506","strategy.py","1.1.3 for 2021-2022 @t1",
"e","c","","2215","1674777767738","strategy.py","1.1.3 for 2021-2022 @t1",
"k","c",,"2216","1674777767738","strategy.py","1.1.3 for 2021-2022 @t1",
"e","k","","2216","1674777767896","strategy.py","1.1.3 for 2021-2022 @t1",
"k","k",,"2217","1674777767896","strategy.py","1.1.3 for 2021-2022 @t1",
"e"," ","","2217","1674777768008","strategy.py","1.1.3 for 2021-2022 @t1",
"k"," ",,"2218","1674777768009","strategy.py","1.1.3 for 2021-2022 @t1",
"e","t","","2218","1674777768317","strategy.py","1.1.3 for 2021-2022 @t1",
"k","t",,"2219","1674777768318","strategy.py","1.1.3 for 2021-2022 @t1",
"e"," ","","2219","1674777768337","strategy.py","1.1.3 for 2021-2022 @t1",
"e",""," ","2219","1674777768458","strategy.py","1.1.3 for 2021-2022 @t1",
"e","o","","2219","1674777768459","strategy.py","1.1.3 for 2021-2022 @t1",
"k","o",,"2220","1674777768458","strategy.py","1.1.3 for 2021-2022 @t1",
"e"," ","","2220","1674777768568","strategy.py","1.1.3 for 2021-2022 @t1",
"k"," ",,"2221","1674777768575","strategy.py","1.1.3 for 2021-2022 @t1",
"e","l","","2221","1674777768911","strategy.py","1.1.3 for 2021-2022 @t1",
"k","l",,"2222","1674777768913","strategy.py","1.1.3 for 2021-2022 @t1",
"e"," ","","2222","1674777768931","strategy.py","1.1.3 for 2021-2022 @t1",
"e",""," ","2222","1674777769068","strategy.py","1.1.3 for 2021-2022 @t1",
"e","o","","2222","1674777769069","strategy.py","1.1.3 for 2021-2022 @t1",
"k","o",,"2223","1674777769068","strategy.py","1.1.3 for 2021-2022 @t1",
"e","w","","2223","1674777769131","strategy.py","1.1.3 for 2021-2022 @t1",
"k","w",,"2224","1674777769131","strategy.py","1.1.3 for 2021-2022 @t1",
"e","e","","2224","1674777769208","strategy.py","1.1.3 for 2021-2022 @t1",
"k","e",,"2225","1674777769216","strategy.py","1.1.3 for 2021-2022 @t1",
"e","r","","2225","1674777769281","strategy.py","1.1.3 for 2021-2022 @t1",
"k","r",,"2226","1674777769281","strategy.py","1.1.3 for 2021-2022 @t1",
"e","c","","2226","1674777769567","strategy.py","1.1.3 for 2021-2022 @t1",
"k","c",,"2227","1674777769569","strategy.py","1.1.3 for 2021-2022 @t1",
"e","a","","2227","1674777769781","strategy.py","1.1.3 for 2021-2022 @t1",
"k","a",,"2228","1674777769782","strategy.py","1.1.3 for 2021-2022 @t1",
"e","s","","2228","1674777769906","strategy.py","1.1.3 for 2021-2022 @t1",
"k","s",,"2229","1674777769908","strategy.py","1.1.3 for 2021-2022 @t1",
"e","e","","2229","1674777770010","strategy.py","1.1.3 for 2021-2022 @t1",
"k","e",,"2230","1674777770010","strategy.py","1.1.3 for 2021-2022 @t1",
"e"," ","","2230","1674777770350","strategy.py","1.1.3 for 2021-2022 @t1",
"k"," ",,"2231","1674777770350","strategy.py","1.1.3 for 2021-2022 @t1",
"e","'","","2231","1674777770871","strategy.py","1.1.3 for 2021-2022 @t1",
"k","'",,"2232","1674777770872","strategy.py","1.1.3 for 2021-2022 @t1",
"e","b","","2232","1674777771185","strategy.py","1.1.3 for 2021-2022 @t1",
"k","b",,"2233","1674777771186","strategy.py","1.1.3 for 2021-2022 @t1",
"e"," ","","2233","1674777771207","strategy.py","1.1.3 for 2021-2022 @t1",
"e",""," ","2233","1674777771376","strategy.py","1.1.3 for 2021-2022 @t1",
"e","p","","2233","1674777771377","strategy.py","1.1.3 for 2021-2022 @t1",
"k","p",,"2234","1674777771376","strategy.py","1.1.3 for 2021-2022 @t1",
"e","a","","2234","1674777771467","strategy.py","1.1.3 for 2021-2022 @t1",
"k","a",,"2235","1674777771467","strategy.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777771813","strategy.py","1.1.3 for 2021-2022 @t1",
"e","","a","2234","1674777771845","strategy.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777772141","strategy.py","1.1.3 for 2021-2022 @t1",
"e","","p","2233","1674777772151","strategy.py","1.1.3 for 2021-2022 @t1",
"e","o","","2233","1674777772719","strategy.py","1.1.3 for 2021-2022 @t1",
"k","o",,"2234","1674777772721","strategy.py","1.1.3 for 2021-2022 @t1",
"e"," ","","2234","1674777772738","strategy.py","1.1.3 for 2021-2022 @t1",
"e",""," ","2234","1674777772816","strategy.py","1.1.3 for 2021-2022 @t1",
"e","a","","2234","1674777772817","strategy.py","1.1.3 for 2021-2022 @t1",
"k","a",,"2235","1674777772817","strategy.py","1.1.3 for 2021-2022 @t1",
"e","r","","2235","1674777773009","strategy.py","1.1.3 for 2021-2022 @t1",
"k","r",,"2236","1674777773009","strategy.py","1.1.3 for 2021-2022 @t1",
"e","d","","2236","1674777773243","strategy.py","1.1.3 for 2021-2022 @t1",
"k","d",,"2237","1674777773244","strategy.py","1.1.3 for 2021-2022 @t1",
"e","'","","2237","1674777774129","strategy.py","1.1.3 for 2021-2022 @t1",
"k","'",,"2238","1674777774129","strategy.py","1.1.3 for 2021-2022 @t1",
"e"," ","","2238","1674777774696","strategy.py","1.1.3 for 2021-2022 @t1",
"k"," ",,"2239","1674777774696","strategy.py","1.1.3 for 2021-2022 @t1",
"e","i","","2239","1674777774932","strategy.py","1.1.3 for 2021-2022 @t1",
"k","i",,"2240","1674777774933","strategy.py","1.1.3 for 2021-2022 @t1",
"e"," ","","2240","1674777774951","strategy.py","1.1.3 for 2021-2022 @t1",
"e",""," ","2240","1674777775178","strategy.py","1.1.3 for 2021-2022 @t1",
"e","s","","2240","1674777775179","strategy.py","1.1.3 for 2021-2022 @t1",
"k","s",,"2241","1674777775179","strategy.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777775536","strategy.py","1.1.3 for 2021-2022 @t1",
"e","","s","2240","1674777775549","strategy.py","1.1.3 for 2021-2022 @t1",
"e","f","","2240","1674777775632","strategy.py","1.1.3 for 2021-2022 @t1",
"k","f",,"2241","1674777775635","strategy.py","1.1.3 for 2021-2022 @t1",
"e"," ","","2241","1674777775645","strategy.py","1.1.3 for 2021-2022 @t1",
"k"," ",,"2242","1674777775732","strategy.py","1.1.3 for 2021-2022 @t1",
"e","d","","2242","1674777775977","strategy.py","1.1.3 for 2021-2022 @t1",
"k","d",,"2243","1674777775977","strategy.py","1.1.3 for 2021-2022 @t1",
"e"," ","","2243","1674777775996","strategy.py","1.1.3 for 2021-2022 @t1",
"e",""," ","2243","1674777776074","strategy.py","1.1.3 for 2021-2022 @t1",
"e","o","","2243","1674777776075","strategy.py","1.1.3 for 2021-2022 @t1",
"k","o",,"2244","1674777776075","strategy.py","1.1.3 for 2021-2022 @t1",
"e","e","","2244","1674777776188","strategy.py","1.1.3 for 2021-2022 @t1",
"k","e",,"2245","1674777776188","strategy.py","1.1.3 for 2021-2022 @t1",
"e","s","","2245","1674777776271","strategy.py","1.1.3 for 2021-2022 @t1",
"k","s",,"2246","1674777776271","strategy.py","1.1.3 for 2021-2022 @t1",
"e","n","","2246","1674777776324","strategy.py","1.1.3 for 2021-2022 @t1",
"k","n",,"2247","1674777776324","strategy.py","1.1.3 for 2021-2022 @t1",
"e","'","","2247","1674777776483","strategy.py","1.1.3 for 2021-2022 @t1",
"k","'",,"2248","1674777776483","strategy.py","1.1.3 for 2021-2022 @t1",
"e","t","","2248","1674777776661","strategy.py","1.1.3 for 2021-2022 @t1",
"k","t",,"2249","1674777776661","strategy.py","1.1.3 for 2021-2022 @t1",
"e"," ","","2249","1674777776670","strategy.py","1.1.3 for 2021-2022 @t1",
"k"," ",,"2250","1674777776787","strategy.py","1.1.3 for 2021-2022 @t1",
"e","w","","2250","1674777776980","strategy.py","1.1.3 for 2021-2022 @t1",
"k","w",,"2251","1674777776982","strategy.py","1.1.3 for 2021-2022 @t1",
"e"," ","","2251","1674777777001","strategy.py","1.1.3 for 2021-2022 @t1",
"e",""," ","2251","1674777777103","strategy.py","1.1.3 for 2021-2022 @t1",
"e","o","","2251","1674777777104","strategy.py","1.1.3 for 2021-2022 @t1",
"k","o",,"2252","1674777777104","strategy.py","1.1.3 for 2021-2022 @t1",
"e","r","","2252","1674777777187","strategy.py","1.1.3 for 2021-2022 @t1",
"k","r",,"2253","1674777777188","strategy.py","1.1.3 for 2021-2022 @t1",
"e","k","","2253","1674777777282","strategy.py","1.1.3 for 2021-2022 @t1",
"k","k",,"2254","1674777777284","strategy.py","1.1.3 for 2021-2022 @t1",
"a","EditorChange",,,"1674777787626","strategy.py","1.1.3 for 2021-2022 @t1",
"r","Start",,,"1674777810679","ttt.py","1.1.3 for 2021-2022 @t1",
"r","Exit","1",,"1674777814906","ttt.py","1.1.3 for 2021-2022 @t1",
"a","EditorChange",,,"1674777817149","strategy.py","1.1.3 for 2021-2022 @t1",
"a","EditorChange",,,"1674777818358","strategy.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777888758","board.py","1.1.3 for 2021-2022 @t1",
"e","","def open_cells(b):","67","1674777888758","board.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777889153","board.py","1.1.3 for 2021-2022 @t1",
"e",""," ","66","1674777889153","board.py","1.1.3 for 2021-2022 @t1",
"e","","   ","63","1674777889156","board.py","1.1.3 for 2021-2022 @t1",
"a","Down",,,"1674777890286","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777890666","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777890906","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777891126","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777891318","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777891497","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777891698","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777891936","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777892266","board.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777892598","board.py","1.1.3 for 2021-2022 @t1",
"e",""," ","71","1674777892598","board.py","1.1.3 for 2021-2022 @t1",
"e","","   ","68","1674777892598","board.py","1.1.3 for 2021-2022 @t1",
"a","Up",,,"1674777894646","board.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777895308","board.py","1.1.3 for 2021-2022 @t1",
"e","","
","63","1674777895308","board.py","1.1.3 for 2021-2022 @t1",
"a","Down",,,"1674777896103","board.py","1.1.3 for 2021-2022 @t1",
"a","Down",,,"1674777896398","board.py","1.1.3 for 2021-2022 @t1",
"a","Left",,,"1674777896666","board.py","1.1.3 for 2021-2022 @t1",
"a","Left",,,"1674777896856","board.py","1.1.3 for 2021-2022 @t1",
"a","Left",,,"1674777897016","board.py","1.1.3 for 2021-2022 @t1",
"a","Left",,,"1674777897166","board.py","1.1.3 for 2021-2022 @t1",
"a","Left",,,"1674777897332","board.py","1.1.3 for 2021-2022 @t1",
"a","Left",,,"1674777897486","board.py","1.1.3 for 2021-2022 @t1",
"a","Left",,,"1674777897606","board.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777898188","board.py","1.1.3 for 2021-2022 @t1",
"e",""," ","143","1674777898189","board.py","1.1.3 for 2021-2022 @t1",
"e","","   ","140","1674777898189","board.py","1.1.3 for 2021-2022 @t1",
"a","Down",,,"1674777898662","board.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777899025","board.py","1.1.3 for 2021-2022 @t1",
"e",""," ","155","1674777899038","board.py","1.1.3 for 2021-2022 @t1",
"e","","   ","152","1674777899038","board.py","1.1.3 for 2021-2022 @t1",
"a","Down",,,"1674777899816","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777900419","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777900599","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777900748","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777900898","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777901031","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777901158","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777901278","board.py","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1674777901408","board.py","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1674777902774","board.py","1.1.3 for 2021-2022 @t1",
"e",""," ","175","1674777902776","board.py","1.1.3 for 2021-2022 @t1",
"e","","   ","172","1674777902778","board.py","1.1.3 for 2021-2022 @t1",
